iteration,penguin,length
292,0,644932.93
292,12,651629.65
292,8,654191.85
292,4,658051.68
292,1,648574.89
292,9,661026.11
292,13,652125.49
292,5,641376.84
292,2,651269.72
292,10,642043.47
292,14,657618.78
292,6,648672.68
292,3,654252.44
292,11,648529.45
292,15,644383.54
292,7,650829.81
293,0,644877.44
293,8,655996.75
293,12,652228.00
293,4,660758.22
293,1,649434.12
293,9,658728.03
293,13,652327.02
293,5,644683.75
293,2,652688.14
293,10,645157.31
293,14,657538.03
293,6,646470.22
293,3,659724.94
293,11,649541.68
293,15,643992.20
293,7,651179.90
294,0,643477.25
294,8,656802.18
294,12,651348.53
294,4,662026.56
294,1,646908.70
294,9,657759.49
294,13,654344.91
294,5,645221.95
294,2,647054.58
294,10,644215.61
294,14,662797.16
294,6,648693.67
294,3,656247.77
294,11,646536.99
294,15,642259.29
294,7,654544.57
295,0,643924.86
295,8,649910.44
295,12,652702.31
295,4,662996.49
295,1,648059.74
295,9,659220.24
295,13,653213.60
295,5,643403.38
295,2,652293.59
295,10,641227.09
295,14,656336.93
295,6,648380.05
295,3,653460.12
295,11,651729.34
295,15,643148.25
295,7,651955.90
296,8,654549.04
296,0,643071.95
296,12,650771.19
296,4,661783.05
296,9,655426.49
296,1,648320.19
296,13,655152.64
296,5,644123.34
296,10,643624.73
296,2,652688.55
296,14,660741.39
296,6,648346.84
296,11,648730.17
296,3,654790.98
296,15,642899.91
296,7,650891.06
297,0,642069.07
297,12,652780.96
297,8,656976.62
297,4,659152.22
297,1,649257.84
297,13,651675.90
297,9,663367.61
297,5,642911.85
297,2,652343.93
297,14,660510.77
297,10,646084.63
297,6,645745.97
297,3,654429.27
297,15,645264.08
297,11,647990.70
297,7,652831.68
298,0,642697.66
298,12,652500.88
298,8,658172.16
298,4,658872.17
298,1,647002.35
298,13,653200.32
298,9,659295.92
298,5,643452.92
298,2,649523.78
298,14,654380.53
298,10,644155.46
298,6,648320.65
298,3,658186.04
298,15,644454.02
298,11,646121.96
298,7,649686.54
299,0,645977.89
299,8,656185.13
299,12,649555.72
299,4,664556.73
299,1,646295.72
299,9,661796.60
299,13,653588.37
299,5,644151.43
299,2,650226.78
299,10,642936.52
299,14,660436.38
299,6,647722.46
299,3,653625.82
299,11,646537.89
299,15,643723.10
299,7,650947.91
300,12,652721.49
300,4,660358.83
300,0,641717.58
300,8,654243.48
300,13,652268.40
300,5,645223.41
300,1,645236.35
300,9,661853.22
300,14,661505.87
300,6,648316.63
300,2,648217.10
300,10,643143.71
300,15,643883.89
300,7,650826.37
300,3,652375.49
300,11,648904.39
